conversation_id_str,created_at,favorite_count,label,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1.89E+18,Fri Jan 31 15:13:09 +0000 2025,0,normal,ibunya yang meninggal dengan bunuh diri mantan suaminya yang gemar main wanita kesana-kemari saat menyadari dan ia ditinggal nikah oleh yang mencintai dia selama ini (surat dan pov tara manis banget anyway).,1.89E+18,,zznworld,in,"I, Caelum Dario Finnian.",0,1,0,https://x.com/zznworld/status/1885345584053387460,2167374944,zznworld
1.89E+18,Fri Jan 31 15:12:36 +0000 2025,0,depresi,Banyak orang bilang Itu cobaan harus dilawan. Tapi kenapa harus dilawan? Kenapa ada orang lain yang bisa hidup tenang dengan jati diri mereka sementara gw harus merasa bersalah sama diri sendiri?,1.89E+18,,exconstellation,in,,0,1,0,https://x.com/exconstellation/status/1885345444752220300,2758625279,exconstellation
1.89E+18,Fri Jan 31 15:11:54 +0000 2025,0,depresi,kadang gue stres bgt mikirin cowo yg gjls dan bikin gua denial sm sikapnya ajg better gua mikirin diri sendiri kek yaudah next gua bakal b aj ke lo bye ,1.89E+18,,,in,,0,1,0,https://x.com/keicyurbeic/status/1885345266330484745,1.83E+18,keicyurbeic
1.89E+18,Fri Jan 31 15:11:41 +0000 2025,0,depresi,saat ekonomi sama hidup makin ga jelas kenapa bunuh diri terasa sangat mengiurkan agar terlepas dari berbagai masalah di dunia ini....,1.89E+18,,,in,,0,0,0,https://x.com/Azter_Night/status/1885345211666358622,1.45E+18,Azter_Night
1.89E+18,Fri Jan 31 15:10:36 +0000 2025,0,normal,Heboh! Video Tim Sukses Paslon Hamburkan Uang di Pandeglang Viral Kampanye mestinya adu gagasan Bukan hamburkan uang Kalau MENANG ......KORUPSI Kalau KALAH...........DEPRESI Sumber https://t.co/zkqHIQ5nwb https://t.co/FghLJd45Ii,1.89E+18,,Los_Pogos,in,,0,0,0,https://x.com/Aldyreinaldy88/status/1885344940693348463,1515815970,Aldyreinaldy88
1.89E+18,Fri Jan 31 15:09:03 +0000 2025,0,normal,lagi berusaha cari pinjeman deh,1.89E+18,,selkcouth,in,私の月、cosagahc。,0,1,0,https://x.com/selkcouth/status/1885344550631465367,1.70E+18,selkcouth
1.89E+18,Fri Jan 31 15:07:40 +0000 2025,2,normal,@WidKun @Marchfoward Kalau org malaysia serang kau dengan parang kau buat apa? Diam2 saja tunggu dia bunuh kau? Begok apa kau ini kalau org mau bunuh kau mesti la mempertahankan diri dari dibunuh.,1.89E+18,,WidKun,in,Land Below The Wind,0,0,0,https://x.com/LifeACycle/status/1885344204450390482,1.37E+18,LifeACycle
1.89E+18,Fri Jan 31 15:07:07 +0000 2025,0,depresi,aku memang sudah ditakdirkan untuk mati bunuh diri,1.89E+18,,,in,SHEDTWT,0,2,0,https://x.com/dreamaeter/status/1885344062276067666,1.60E+18,dreamaeter
1.89E+18,Fri Jan 31 15:04:58 +0000 2025,1,depresi,mau sekeras apa aku mencoba aku gak bisa lari dari kenyataan bahwa bunuh diri adalah akhir hidup ku,1.89E+18,,,in,SHEDTWT,0,1,0,https://x.com/dreamaeter/status/1885343523958116795,1.60E+18,dreamaeter
1.89E+18,Fri Jan 31 15:03:07 +0000 2025,0,normal,Manusia2 serakah yg gapernah bersyukur sama apa yg lu punya. Lu bisa haha hihi skrg ga merasa bersalah until karma FIND YOU. Lu hrs takut ketika lu nyakitin orang trs org itu sabar dan pasrah. Karena TUHAN yg bakal bales. Lu bkn berurusan sama manusia lg,1.89E+18,,brrryza,in,,0,1,0,https://x.com/brrryza/status/1885343056813269103,9.83E+17,brrryza
1.89E+18,Fri Jan 31 15:03:04 +0000 2025,0,depresi,mungkin aku memang ditakdirkan untuk mati bunuh diri,1.89E+18,,,in,SHEDTWT,0,0,0,https://x.com/dreamaeter/status/1885343046554034289,1.60E+18,dreamaeter
1.89E+18,Fri Jan 31 15:01:54 +0000 2025,0,depresi,Eh ya ampun akhir-akhir ini aku impulsif banget. Berlindung dibalik kata self rewards. Apa iya keseringan mikirin kebutuhan semua orang. Sampai-sampai buat nyenengin diri sendiri aja merasa sangat bersalah,1.89E+18,,,in,"Yogyakarta, Indonesia",0,0,0,https://x.com/maylilyvalley/status/1885342750486454721,788971830,maylilyvalley
1.89E+18,Fri Jan 31 22:28:23 +0000 2025,0,depresi,aku yg baca cape loh?! jd cowo ko harus disuruh kuat melulu. mereka manusia jg kali. di sini konteksnya hal2 kecil. kecuali tu cewe dilarang kerja baru ngomong ttg ego drama bgt monyet,1.89E+18,,,in,,0,0,0,https://x.com/vampyhollie_/status/1885455112879190080,1.84E+18,vampyhollie_
1.89E+18,Fri Jan 31 14:55:43 +0000 2025,0,normal,Jangan menyerah hanya karena satu kali gagal.,1.89E+18,,,in,Sawah Lega,0,0,0,https://x.com/Satukwintal/status/1885341196001931746,811282286,Satukwintal
1.89E+18,Fri Jan 31 14:54:58 +0000 2025,0,depresi,Sehabis pulang dari rumah nenek perasaan selalu campur aduk. Ngerasa bersalah karna belum bisa jadi apa apa ngerasa sedih karna liat nenek makin tua dan banyakkk lagi. Perasaan Perasaan yang selalu bikin capek kaya dikejar sesuatu tapi gatau apa,1.89E+18,,,in,,0,0,0,https://x.com/choxochoco/status/1885341006494839243,1.79E+18,choxochoco
1.89E+18,Fri Jan 31 14:49:08 +0000 2025,0,normal,@iqbalriz14 Ini bunuh diri namanya,1.89E+18,,iqbalriz14,in,,0,0,0,https://x.com/_viaw/status/1885339539985883248,1.61E+18,_viaw
1.89E+18,Fri Jan 31 14:49:05 +0000 2025,1,normal,CMCF anjur rundingan awam garis panduan kandungan berkaitan bunuh diri https://t.co/y7qYBsg1Rj #BernamaNews https://t.co/xfiT4WErCZ,1.89E+18,https://pbs.twimg.com/media/GioSKUQbYAAldBk.jpg,,in,"Kuala Lumpur, Malaysia",0,0,2,https://x.com/bernamadotcom/status/1885339525293211841,106669711,bernamadotcom
1.89E+18,Fri Jan 31 14:45:18 +0000 2025,0,normal,Bunuh diri gua bjir https://t.co/KDfoJy8em2,1.89E+18,https://pbs.twimg.com/tweet_video_thumb/GioRbf2acAAztYS.jpg,,in,pubrant yorkon,0,0,0,https://x.com/tetenagumo/status/1885338572854878418,1.79E+18,tetenagumo
1.89E+18,Fri Jan 31 14:44:52 +0000 2025,0,normal,@sukab200 Nah iya bener banget apalagi sampai bunuh diri,1.89E+18,,sukab200,in,,0,0,0,https://x.com/trwify/status/1885338466608963891,2413241449,trwify
1.89E+18,Fri Jan 31 22:20:40 +0000 2025,0,depresi,Enak ya jadi anak cowo tuh pagi ngga usah ngapa in dibiarin bangun siang makan cuma diledek ngga ngapa in seharian pun yaudah. Kalau ungkapin yg dirasa bilangnya kan dia cape baru balik kerja/ dia kan cowo wkwkw gw dikira robot kali ga ada cape.,1.89E+18,,,in,GF,0,1,0,https://x.com/paipeina/status/1885453169972699488,1.82E+18,paipeina
1.89E+18,Fri Jan 31 14:40:01 +0000 2025,0,normal,Kata-kata diakhir bulan Januari. Biar cobaan silih berganti untuk menguatkan hati semua harus disyukuri. Lelah boleh menangis juga boleh tapi jangan sampai menyerah. Tetap semangat badai pasti berlalu teman!.,1.89E+18,,,in," Samosir, Sumatera Utara ",0,0,0,https://x.com/ParhusipEndang/status/1885337244929843655,1.60E+18,ParhusipEndang
1.89E+18,Fri Jan 31 14:39:26 +0000 2025,0,depresi,Aku ibu hamil yang tinggal nunggu waktunya baby ini keluar kadang aku ga yakin sama diri sendiri apa aku bisa? Dan ketakutan ini itu pun muncul ahirnya stres sendiri ,1.89E+18,,,in,,0,0,0,https://x.com/ShrlyNgrh14/status/1885337096380178644,1.37E+18,ShrlyNgrh14
1.89E+18,Fri Jan 31 14:37:50 +0000 2025,0,depresi,@peranprotagonis mboh mas tak bunuh diri ae ‍,1.89E+18,,peranprotagonis,in,,0,1,0,https://x.com/16thvisual/status/1885336694238646495,1.78E+18,16thvisual
1.89E+18,Fri Jan 31 14:36:15 +0000 2025,1,normal,@Azurite_Yu Merokok membunuh mu... Kalau ini rencana bunuh diri hahaha,1.89E+18,,Azurite_Yu,in,"99's, 예리.",0,0,0,https://x.com/mileazea/status/1885336294265675864,1.37E+18,mileazea
1.89E+18,Fri Jan 31 14:30:53 +0000 2025,0,normal,(flirting) jadi kapan agenda bunuh diri bersama itu kita laksanakan sayang?,1.89E+18,,,in,Code name:,0,0,0,https://x.com/Mchajala/status/1885334943951446251,1653857359,Mchajala
1.89E+18,Fri Jan 31 14:28:00 +0000 2025,1,depresi,@dritteversuch makasih untuk ga nya! semoga tahun ini dan seterusnya selalu dipenuhi dengan kebaikan ya &lt;3 aku mau kasih uang ini ke ayahku karena hari ini aku abis kena tipu jastip dan kebetulan ketipunya tuh lg pake uang ayahku... merasa bersalah sekali. semoga berjodoh ya dgn giveawaynya!,1.89E+18,,dritteversuch,in,blonded | heavy rts,0,0,0,https://x.com/leeftover/status/1885334220450783321,1.55E+18,leeftover
1.89E+18,Fri Jan 31 14:27:54 +0000 2025,3,depresi,Deeptalk anak &amp; ibu Anak: ibu aku stress. Semua yg ku usahakan sepertinya tdk membuahkan hasil Ibu: kau tidak stres kau hanya lelah Anak: lelah? Ibu: iya urusan mu sdh kau lakukan dngn baik. Selebihnya kau lelah memikirkan urusan tuhanmu. Sekarang istirahat-lah. https://t.co/DcHHRUT2Pv,1.89E+18,https://pbs.twimg.com/media/GioNddJbYAAzqHK.jpg,,in,"Probolinggo, Jawa Timur",0,0,0,https://x.com/jackz_samuel/status/1885334196283203713,3255902322,jackz_samuel
1.89E+18,Fri Jan 31 14:24:16 +0000 2025,0,normal,@Buyung__ Hih ngeri banget bunuh diri massal,1.89E+18,,Buyung__,in,,0,0,0,https://x.com/mofroe/status/1885333279903199280,7.73E+17,mofroe
1.89E+18,Fri Jan 31 14:24:07 +0000 2025,11,depresi,Tidak ingin menyalahkan keadaan cuma berharap masih ada yang mendukung. Terus terang emang lelah tapi tidak untuk menyerah.,1.89E+18,,,in,,0,4,0,https://x.com/annsaputraa_/status/1885333240992686514,1.48E+18,annsaputraa_
1.87E+18,Sun Dec 22 15:01:55 +0000 2024,0,depresi,Gatau. Capek banget. Beneran deh. Kok bisa sekuat ini? Pengen nyerah aja deh. Tapi inget kalo aku ini panutan buat keluarga besar. :).,1.87E+18,,,in,"Bekasi, Jawa Barat",0,0,0,https://x.com/stlobeliloper/status/1870847242502050192,1.25E+18,stlobeliloper
1.89E+18,Fri Jan 31 22:15:48 +0000 2025,8,depresi,sendi makasih ya udh hadir dikala aku lagi cape bgt sm semuanya :( #sandyourheart https://t.co/atbXnPDhsy,1.89E+18,https://pbs.twimg.com/amplify_video_thumb/1885451847529619456/img/15Em1PO7nqs8yh51.jpg,,in,mkin tua solehah dan kaya raya,0,0,1,https://x.com/noturfavorites/status/1885451946733298099,8.93E+17,noturfavorites
1.89E+18,Fri Jan 31 14:20:47 +0000 2025,0,depresi,Seringku berfantasi untuk bunuh diri Agar kau merasa bersalah sampai mati,1.89E+18,,,in,selective,0,0,0,https://x.com/cornflaws/status/1885332402563932462,1.46E+18,cornflaws
1.89E+18,Fri Jan 31 14:20:08 +0000 2025,0,normal,@wisewinee Bejirr mau mandi bola mandi yg beneran jg mau padahal xixixi Yoweslah keknya bakal antri aku akan menyerah sejak dini pamit undur diri,1.89E+18,,wisewinee,in,,0,0,0,https://x.com/yangmuliyya/status/1885332240055624047,8.85E+17,yangmuliyya
1.89E+18,Fri Jan 31 14:18:16 +0000 2025,0,depresi,@Siregar_18_ Bunuh diri aja ga sih ,1.89E+18,,Siregar_18_,in,,0,0,0,https://x.com/kingtethicc/status/1885331769404403801,1.08E+18,kingtethicc
1.89E+18,Fri Jan 31 14:17:23 +0000 2025,0,normal, Mengatur waktu untuk diri sendiri Luangkan waktu untuk melakukan aktivitas yang disukai seperti membaca menulis atau mendengarkan musik. Menyusun prioritas Belajar mengelola waktu dan mengurangi stres dengan mengatur prioritas yang jelas.,1.89E+18,,cave_mindful,in,,0,1,0,https://x.com/cave_mindful/status/1885331546456154167,1.86E+18,cave_mindful
1.89E+18,Fri Jan 31 14:13:11 +0000 2025,0,depresi,Januari yang panjang dengan lima emosi; dari senang sedih tenang nangis stres. Semua sudah dilewati itu sudah cukup. Saatnya bilang terima kasih karena sudah bertahan. ,1.89E+18,,,in,Jakarta,0,0,0,https://x.com/elsinnawidy/status/1885330489445408920,1016322500,elsinnawidy
1.89E+18,Fri Jan 31 14:06:36 +0000 2025,0,normal,@yeerimc semua korban bunuh diri pasti penyebabnya dirundung,1.89E+18,,yeerimc,in,Bikini Bottom,0,0,0,https://x.com/eharoldkrabss/status/1885328834171724143,1.48E+18,eharoldkrabss
1.89E+18,Fri Jan 31 13:59:27 +0000 2025,0,normal,Asal kamu tahu dunia pun masih berjuang mempertahankan mu sampai saat ini bukan? Buktinya kamu masih ada hingga saat ini karena kamu ditakdirkan untuk bisa bertahan bukan pasrah apalagi menyerah. Percayalah ,1.89E+18,,,in,,0,0,0,https://x.com/SetetesKenangan/status/1885327034039361929,1.88E+18,SetetesKenangan
1.89E+18,Fri Jan 31 13:57:56 +0000 2025,0,normal,@ndogito Kalau lelah tuh istirahat bukannya menyerah,1.89E+18,,ndogito,in,"⠀⠀⠀ ⠀ ⣾⣿⣿⣧⠀       ︵︵︵୨୧︵︵︵
⠀⣰⣿⣿⣿⣿⣿⣿⣿⠀   Dancing beautifully
⠀⠸⣿⣿⣿⣿⣿⣿⠏      show gracefulness
⠀⠀ ⠈⠛⠿⣿⣿⡟⠀ ₊꒦꒷︶°꒷︶˚ʚɞ˚︶꒦˚︶꒷꒦₊",0,0,0,https://x.com/gincu/status/1885326651598528930,8.32E+17,gincu
1.89E+18,Fri Jan 31 13:55:18 +0000 2025,0,depresi,ga punya obat galau adanya obat penenang sama obat depresi,1.89E+18,,,in,fbhis²¹ ,0,0,0,https://x.com/auvvenus/status/1885325992245498042,1.39E+18,auvvenus
1.89E+18,Fri Jan 31 13:53:28 +0000 2025,0,depresi,JIR BISA GT TAU GITU DARI TADI GUE BUNUH DIRI,1.89E+18,,,in,,0,0,0,https://x.com/siashalita/status/1885325528896549184,9.86E+17,siashalita
1.89E+18,Fri Jan 31 13:49:56 +0000 2025,0,depresi,bunuh diri aja aku abis ini,1.89E+18,,,in,"not for real, ꜱᴇʟᴇᴄᴛɪᴠᴇ, `𝙰𝙳",0,0,0,https://x.com/mirabialis/status/1885324638307442911,1.37E+18,mirabialis
1.89E+18,Fri Jan 31 13:48:54 +0000 2025,1,depresi,Lagi lelah ngurus newborn tapi merasa sedih bangett merasa bersalah sih kaka jadi kena omel terus karena kurang tidur jadi kaka salah dikit pasti kena omel huhu ternyata engga mudah ngurus newborn sambil menjadi ibu yang baik buat kaka️,1.89E+18,,,in,"West Java, Indonesia",0,0,0,https://x.com/SselviWidya/status/1885324378705121767,1.48E+18,SselviWidya
1.89E+18,Fri Jan 31 13:45:12 +0000 2025,0,normal,Eh bacain quote ternyata banyak yg kecewa jd ngerasa bersalah aku malah bilang alhamdulillah maaf ya teman2 aku tidak bermaksud,1.89E+18,,,in,,0,0,0,https://x.com/velvetroaster/status/1885323449616462245,1.00E+18,velvetroaster
1.89E+18,Fri Jan 31 13:43:28 +0000 2025,0,depresi,Lek bunuh diri gak dosa kyk eaku milih jalur iku cuwapek banget demi allah,1.89E+18,,,in,Hatimu,0,0,0,https://x.com/gataupakeidapaa/status/1885323012255486172,1.83E+18,gataupakeidapaa
1.89E+18,Fri Jan 31 13:42:40 +0000 2025,0,depresi,rasa nak bunuh diri tengok check in hanyang niii menyampah akuu,1.89E+18,,,in,Kuala Lumpur City,0,0,0,https://x.com/shidananana/status/1885322811583193221,1706090940,shidananana
1.89E+18,Fri Jan 31 13:08:34 +0000 2025,0,depresi,Tiap hari pgn bunuh diri kalo di rumah doang,1.89E+18,,,in,,0,0,0,https://x.com/soebangcha/status/1885314230037209267,9.14E+17,soebangcha
1.89E+18,Fri Jan 31 13:08:30 +0000 2025,10,normal,Saat berada di titik terendah dlm hidup (bisnis gagal tabungan habis hutang numpuk teman dan saudara berpaling menjauh) jgn buru2 bunuh diri dulu Bisa jd 'Tangan2 Tuhan' sdg bekerja memolesmu mjd The Best version of you... #BaySokBijak #SepertiHidupKembali https://t.co/54dDoeYn9k,1.89E+18,https://pbs.twimg.com/ext_tw_video_thumb/1885314065612103684/pu/img/4CX0bVvgoLic0tMm.jpg,,in,,0,0,2,https://x.com/sohibelbayt/status/1885314214782435397,535652201,sohibelbayt
1.89E+18,Fri Jan 31 13:07:54 +0000 2025,0,normal,@jaadeeoo Hebat banget ya nggak menyerah walaupun sendirian,1.89E+18,,jaadeeoo,in,,0,0,0,https://x.com/mynamekad/status/1885314061291880824,383209782,mynamekad
1.89E+18,Fri Jan 31 13:07:36 +0000 2025,0,normal,@kayyisa__ Wah nasihat yang sangat bijak! Memang benar bahwa kita tidak bisa menyenangkan semua orang dan mencoba melakukannya hanya akan membuat kita stres dan kehilangan diri sendiri. Semoga kita semua dapat fokus pada menjadi diri sendiri dan melakukan apa yang membuat kita bahagia!,1.89E+18,,kayyisa__,in,,0,0,0,https://x.com/Hannycornelia_/status/1885313986918572398,1.43E+18,Hannycornelia_
1.89E+18,Fri Jan 31 13:07:03 +0000 2025,0,depresi,mending semua orang bunuh diri lalu kiamat aja deh bos,1.89E+18,,,in,kabupaten tokyo utara,0,0,0,https://x.com/ur9winewine/status/1885313848510734845,1.70E+18,ur9winewine
1.88E+18,Fri Jan 31 13:06:16 +0000 2025,0,normal,@BernamaTV Rasanya inspection pun tak lulus lagi kan. Pihak berwajib umum kita tau enforcement laju untuk golongan sengkek je. Yang ramai2 pun dungu pergi main juga kenapa. Dapat sakit dapat cedera baru nak terngadah? Tu umpama bunuh diri je,1.89E+18,,BernamaTV,in,,0,0,0,https://x.com/BeBrave830107/status/1885313649117716585,1590397573,BeBrave830107
1.89E+18,Fri Jan 31 13:00:21 +0000 2025,0,normal,@Buyung__ buset bunuh diri massal,1.89E+18,,Buyung__,in,Seoul,0,0,0,https://x.com/susantiayu_/status/1885312160890577379,1.15E+18,susantiayu_
1.89E+18,Fri Jan 31 12:50:42 +0000 2025,1,normal,Tidak semua bunuh diri itu melingkarkan tali di leher beberapa melingkar pada jari manis.,1.89E+18,,,in,"Sarolangun, Indonesia",0,0,0,https://x.com/irfanharun_s/status/1885309735207133653,1.24E+18,irfanharun_s
1.89E+18,Fri Jan 31 22:09:13 +0000 2025,0,depresi,Bisa2nya tidur cuma 2 jam padahal udh cape,1.89E+18,,,in,Kuningan ,0,0,0,https://x.com/fulus2025/status/1885450286829084901,1.66E+18,fulus2025
1.88E+18,Fri Jan 31 12:48:07 +0000 2025,0,normal,@rrcwendy Tapi penasaran ga sih kenapa nara bunuh diri? Masih menjadi misteri,1.89E+18,,rrcwendy,in,,0,0,0,https://x.com/daisiesdaisyy/status/1885309084569944114,1.36E+18,daisiesdaisyy
1.88E+18,Fri Jan 31 12:14:19 +0000 2025,0,normal,@sundastruggle ajarkeun judol ke g paraeh bunuh diri hayamna,1.89E+18,,sundastruggle,in,Somewhere,0,0,0,https://x.com/Pihakterkait__/status/1885300577367974081,1.25E+18,Pihakterkait__
1.89E+18,Fri Jan 31 21:22:18 +0000 2025,0,depresi,cape ya ngertiin orang lain....sampai lupa bahwa diri kita juga perlu di mengerti #curhat,1.89E+18,,,in,,0,0,0,https://x.com/pupipops27240/status/1885438483503968553,1.86E+18,pupipops27240
1.89E+18,Fri Jan 31 21:22:13 +0000 2025,0,depresi,@mrstoonee cape ya kalo sakit teruss,1.89E+18,,fiorazed,in,,0,0,0,https://x.com/andiiqbalilyas1/status/1885438460393070959,1.75E+18,andiiqbalilyas1
1.88E+18,Fri Jan 31 12:10:31 +0000 2025,0,normal,@frklsss @cestlenfeer Kenapa mereka lebih aware? Yaa karena trauma.. trauma bkn yg mungkin lw bayangin. Kalo laki kena trauma dibilang lemah itu veteran kena PTSD gimana?? Menurut anda yg macho mungkin mereka lemah.. dan org sprt anda yg memicu org kena trauma itu bunuh diri karena tekanan public.,1.89E+18,,frklsss,in,"Bandung,Indonesia",0,0,0,https://x.com/Burakku_Hesus/status/1885299621435723969,470342899,Burakku_Hesus
1.89E+18,Fri Jan 31 12:09:51 +0000 2025,0,depresi,Paling sedih tu kalau tau ada org terdekat lagi susah tp kita gak bisa bantu banyak. Rasa bersalah dan sedih jd campur aduk ,1.89E+18,,,in,,0,0,0,https://x.com/halloinisiapaa/status/1885299454145945666,1.49E+18,halloinisiapaa
1.89E+18,Fri Jan 31 12:09:37 +0000 2025,1,depresi,@segiteaga Berapa lama yaa kira-kira sampai ngerasa lebih baik? Aku juga ngerasa bersalah karena gak secepetnya nutup lobang pagar lagi setelah waktu itu pembatasnya dirusak kucing2. Gabisa berenti nyalahin diri sendiri. Kucingku ketabrak pas mau pulang ke rumah.. Bener2 di depannya ,1.89E+18,,segiteaga,in,Jakarta Capital Region,0,1,0,https://x.com/nonalauna/status/1885299393571717346,1.74E+18,nonalauna
1.89E+18,Fri Jan 31 11:55:25 +0000 2025,0,depresi,Ya Allah stressnya nak bunuh diri,1.89E+18,,,in,,0,0,0,https://x.com/synjimjn/status/1885295819227881843,1.56E+18,synjimjn
1.89E+18,Fri Jan 31 11:55:10 +0000 2025,0,normal,Tentang penyesalan itu izinkan diri kamu untuk memaafkan keputusan lalu. Keputusan itu dibuat berdasarkan situasi dan pemahaman kamu waktu itu dan kamu tidak bersalah kerana tidak tahu apa yang akan berlaku di masa depan.,1.89E+18,,,in,"Pahang,Malaysia",0,0,0,https://x.com/NurFatinDayana2/status/1885295759991410929,1.34E+18,NurFatinDayana2
1.89E+18,Fri Jan 31 11:53:14 +0000 2025,0,normal,Hah? Bukannya klo bunuh diri juga perlu otopsi yaa? Kecuali pihak keluarga gamau diotopsi. Lah ini jelas jelas keluarganya yang minta otopsi lo ga beres polisi indo mah,1.89E+18,,,in,,0,0,0,https://x.com/orenptualank/status/1885295269832736828,1.82E+18,orenptualank
1.89E+18,Fri Jan 31 11:52:37 +0000 2025,0,normal,@Buyung__ ngerii kali wak bunuh diri masall ni,1.89E+18,,Buyung__,in,Democratic People's Republic o,0,0,0,https://x.com/tenwayvx/status/1885295118263169168,1.07E+18,tenwayvx
1.89E+18,Fri Jan 31 11:48:04 +0000 2025,0,normal,terduga tewas bunuh diri keluarga minta otopsi krn ada yg aneh polisi marah gaboleh diotopsi anehnya polisi tu,1.89E+18,,,in,,0,0,0,https://x.com/from1to10ur11/status/1885293970848371177,1.64E+18,from1to10ur11
1.89E+18,Fri Jan 31 21:06:01 +0000 2025,0,depresi,Sumpah cape bngt kerja sma orang kya gtu udh mah kerjaan nya males malesan,1.89E+18,,txtbabupabrik,in,"Andir, Indonesia",0,0,0,https://x.com/txtbabupabrik/status/1885434382825234713,1.83E+18,txtbabupabrik
1.88E+18,Fri Jan 31 11:42:09 +0000 2025,0,normal,@CAMERALIVE6849 Kalo berani spt itu bunuh diri di tempat terang ,1.89E+18,,CAMERALIVE6849,in,"Kota Mataram, Nusa Tenggara Ba",0,0,0,https://x.com/RHBangleo/status/1885292480784154625,1.14E+18,RHBangleo
