label,full_text
1,februari kerjasama nya capek banget januari
0,namanya bunuh diri enggak
1,betul kalau pas jadi perawat rasanya rumah sudah lelah barang tidur sebentar merasa bersalah lantaran indak banyak waktu mengobrol sama ibu bapak kamu pernah alami serupa
0,ada katakata tepat melarang orang bunuh diri satu sisi memintanya tetap hidup terdengar egois sisi mendorongnya mati tidak elok
1,capek kebanyakan mau enggak yang benar gua begini salah salah enggak diturutin tantrumnya mengalahkan bocah allah kagak deh
0,baca conclusion menurutku amyas caro memang mau bunuh diri mungkin ditutup menutupi lain atau memang caro bunuh amyas
1,tda menyerah lebih pasrah
1,bunuh diri kali
1,penghuni neraka ramai wanita pelik yang makan rasuah lelaki pukul bini lelaki merogol sana sini lelaki bunuh diri paling ramai lelaki curang beromen sana sini lelaki kongsi gelap makan duit haram lelaki jadi bapak ayam lelaki perempuan yang kena
0,salah nya enggak budi bunuh diri
1,gue capek sama mama mu anjir
0,bunuh diri pecah jace 2025
1,makin kesini merasa bersalah buat menyenangkan diri sendiri
0,jangan lupa memberikan kata terima kasih diri kalian masingmasing selalu kuat segala menyenangkan selalu diajak berkompromi situasi tidak diinginkan yang selalu menyerah nyatanya selalu menyelesaikan
0,memaafkan diri sendiri penting banget buat kesehatan mental kalau terusterusan menyalahkan diri sendiri bikin stres depresi bahkan gangguan kecemasan jadi yuk belajar buat lebih sayang sama diri sendiri
0,kalah kamu menyerah bukan ketika kamu gagal
0,tuhan enggak mampu hapus dosa manusia tuhan apaan sampai mati bunuh diri hapus dosa cupu banget noob banget jadi hakim kan tuhan membuat aturan main kan tuhan menilai dosa enggak kan tuhan eh malah tuhan sendiri enggak ngampuni dosa manusia
0,bjirr ternyata h1 imlek yang bunuh diri mall ciputra loncat lantai 5 ngeri banget
0,bunuh diri anak jepang capai rekor 527 kasus 2024
0,idk sometimes i just think this is interesting kalo baca buku indonesia buat aku sedih dikit pas baca buku eng bikin aku depresi pas baca denmeimanhwa
1,kalau stresnya mendekati gila obatnya apa tapi enggak pengin psikiater soalnya merasa diri normal stres
1,kalo bukan gua anak tunggal kayaknya bunuh diri kamren deh
0,enggak mah gua bunuh diri
0,dan pergantian pemimpinnya selalu aksi bunuh bunuhan
0,sebenarnya di bilang sama ji tefin is a functional human being until he hears min si name tuh baik-baik kok ketika nama min disebut langsung iya ada min jadi sedih bingung merasa bersalah bahkan relapse teringat semuanya
1,bunuh diri ajalah gue anjing
1,sedih banget bingung banget mau ngelangkah bagaimana yatuhan aku bingung dadanya sakit banget bagaimana capek
0,salam nak bunuh diri spm2024
1,lama lama nyerah kayanya
1,kan enggak aku enggak setia punya suami mintanya dibagi rata sama bunuh diri kalian bukanlah aku
1,hidup rasanya capek banget bagaimana cara nyembuhin adhd
1,kayak begini keulang mulu anjing capek banget gua siklus nya
1,asli gua capek banget anjing benerbener tibatiba banget kejadian kayak begini
1,iya capek banget pikiran sendiri
1,aing disini capek anjg bukan kalian doangg capek gua memikirkan buat kedepannya jadi lebih baik bagaimana gua enggak diam doangg anjg
1,capek jadi orang banyak kurangnya mata orang
0,sama kak aku meninggalkan keluarga toxic hidup sendiri jujur sekarang lebih tenang terarah waktu dulu aku bisa hari stres sedih bahkan depresi
1,yatuhan kalo bundir enggak dosa kayaknya dari kemarin deh gua melakukan anjenkkkk capek puqiiikalo bilang jangan mati lo pernah banda neira biarinnnnn enggak penasarann intinya gua capeeeee
0,terus gua langsung melongo soalnya gua merasa bersalah banget sama diri gua sendiri plus salting sbnrnya cuma bingung mengapai
1,sama dong mau bangun siang terus merasa bersalah diri sendiri jadinya bangunnya pagi terus
0,menyerah salah satu yang bakal ngebuat diri jadi enggak
1,eh capek banget sama semua pls
1,apapun aing melakukan selalu salah dimata dulu juga aing biasa padahal enggak semua orang dunia fokus sama lu sedih banget jadi merasa bersalah
1,capek badan sakit semua mau ngeluh
1,anjing punya kepala sakit mulu bangsat capek gua
1,disisi dia buat diri untuk menyerah
0,iya depresi sangat kompleks bukan terdapat perubahan afektif juga fungsi kognitif mengingat memproses informasi mengambil keputusan makanya please banget stop stigma negatif orang depresi tuh bergelut sama diri sendiri
1,gue malah merasa bersalah kalo makan enak makanya gue seringnya makan kayak orang susah kata teman gue mending sewajarnya daripada tambah sakit enggak tau kalau sama diri sendiri pelit banget
1,gue bunuh diri 20x imajinasi gue sekarang baru tanggal 30 januari
1,pasrah kalau stres
1,beberapa kali mau nyerah enggak mau lanjutkan hidup tapi memikirkan keluarga bagaimana
1,aku lakukan sekarang bukan menunggu berubah menunggu diri sendiri menyerah sekaligus mempersiapkan diri pergi
1,capek jadi dewasa
1,capek banget allah mau gila aku rasanya
1,capek kejar sama pikiran sendiri
1,gua merasa bersalah jadi parasit kelompok pw sebenarnya iknw memasuki aku gaenak merasa bersalah huhh diri gua enggak worth memang buat beginian
0,jangan bunuh diri kita bunuh joke o wi
1,capek banget sama hubungan bnrbnr enggak endingnya
0,yang mengeluh patah hati mending curhat sama ai mau bunuh diri enggak yang mengerti curhat sama ai
0,band irlandia favorite mbak suka karakter vokalis nya dolores oriordan kisah hidup nya tragis bunuh diri kamar hotel di london sempat menelpon ibunda nya mengakhiri hidup punya gangguan mental health bipolar
1,rasanya pengin nyerah
1,ngeluh capek gapapa kan
0,jumlah bunuh diri remaja jepang mencapai rekor tertinggi 2024 sebabnya tekanan akademis pembullyan sekolah masalah hubungan teman sebaya kebingungan masa depan amp pilihan karir masalah kesehatan mental mega banjir aston villa american airlines abidzar
0,disini sedih banget agak kesel sama fadel soalnya enggak bilang sekarang perasaan ke ex nya cuma rasa bersalah masih cinta jadi fadel menyesak jadi style lebih menyesak begitu theheartkillersep10
1,enakkk kadang kalo gue merasa bersalah sama orang rumah makan enak sendirian
0,sekian banyak kamu mendefinisikan cowok ngerokok keren padahal banyak banget disebut keren cowok lu memilih ngerokok keren damn yang benar orang ngerokok lagi bunuh diri pelan pelan lu bilang keren dongo
0,jangan bunuh diri
0,bisa bertahan meski kadang hidup enggak mudah tantangan datang ada ujian itu bikin lebih kuat kadang merasa lelah pengin menyerah ingat semua yang kita lewatin bakal jadi bekal buat masa depan
1,pengin bunuh diri
0,apa arti bunuh diri kapanpun aku jokowi
1,kalo aku nyerah gapapa kan
1,asli capek banget hidup
1,ya kalo habis beli barang buat diri sendiri amp pricey jadi merasa bersalah kalo buat orang mah ikhlasikhlas
1,capek kak hari rasanya aku pengin bunuh diri kak
1,lu hilang account i report i trigger lu nk bunuh diri i potong tangan i
1,kayanya kalau sekarang aku enggak percaya tuhan aku bakalan memilih bunuh diri gairah hidup ku lama mati jujur heheh
0,bunuh kalo aku driver ojol semacamnya kalo iya indak sadar diri miskin dibawah indak sadar mereka harusnya jaga sikap habisin
0,hidup pilihan kamu di masa lalu ini masa depan 1 masa lalu rasa bersalah malu penyesalan merasa sedih depresi terngiangngiang kejadian masa lalu terlalu menganalisis apa sudah terjadi 2 ini rasa penerimaan kondisi
0,aktor korea kalo begini sama bunuh diri
1,capek capek capek pikiran sama badan gua capeeeee
0,bisa gue bunuh diri kemarin
0,beliau sebenarnya korban prank sama anak buahnya cilakanya anak buahnya cuman sekumpulan sampah2 enggak kerja amatiran konsekuensi itu semua pertanggungjawaban seorang pemimpin se harusnya mundur bunuh diri
0,malah bunuh diri anjr whaha
0,malam tenggelam bersama kesepian atensimu cukup buat madu tertarik rasanya jemari menyentil salah satu telingamu sebagai candaan dan serius duduk di sini sebentar bunuh malam sepi bersama
1,capek banget enggak tau mengapai harus mulai mana
1,jadi begini rasanya berproses sendirian enggak yang nemenin capek banget ternyata wkwkwk
1,capek ngeiyain ego orang mulu
0,orang sukses bukanlah pernah gagal yang tidak pernah menyerah
1,sebabnya aku balas dendam mencari tau perputaran uang kas power abuse kalau enggak nasibku bakal remuk aku sering didoain bunuh diri
0,kalau gagal enggak menyerah
0,andai ahy orang jepang pasti mengundurkan diri bunuh diri malu atas kebodohannya
1,dibikin stres bikin stres diri sendiri bikin stres keadaan sendiri anehnya bukan bagaimana cara biar indak stres malah sibuk menyalahkan orang
1,capek jir mengerti mulu kapan dingertiin balik
1,capek banget permasalahan hidup selalu datang tiap minggu
0,goblo memang dikira enggak jejak digital apa bunuh diri malah memangnya
1,aku nyerah
0,kayreem bawa apap mu pergi jauh sih akbar enggak menemukan apap kamu kay jangan biarkan apap kamu sakitin segininya kay akbar selalu bilang cinta jema yang buat luka jema apa enggak puas dia sudah pernh bikin jema hampir menggal bunuh diri
0,kalau lelah mending istirahat jangan pernah berpikir menyerah
1,capek banget allah apa hidup gua memang akhirnya tragis anjir
0,betul kerabat kayak masalah juga rumit ikutan bantu buat berobat psikiater hampir gila amp bunuh diri
1,min menjaga mama ku nanti malam aku kayaknya mau bunuh diri aku enggak kuat sama penagihan bikin malu
0,kejadian membuat cs semakin kejang2 ingin bunuh diri
1,kalo gua capek begini gua cerita kesiapa
0,prustasi bukan berarti bunuh diri sada apa terlah lakukan
0,enggak cocok stres sedih ah soalnya sore bakalan gayo daejejeon ngetweet stres
0,kalau lelah istirahat bukan malah menyerah
0,iya kadang lebih baik mundur memaksakan yang bukan kita sadar diri bukan berarti menyerah bentuk menghargai diri sendiri enggak terusterusan terluka
1,capek enggak tau capek malah bingung nang nong gjelas
0,lu jangan mencoba bunuh diri woi
1,dunia jahat kalo dipaksa bunuh diri kesalahan orang sih
1,gue kayak capek banget sekujur badan tetap gue enggak tidur anjing
0,deh kena kejar 2 kereta suruh benti takmau nak bunuh diri jangan bahayakan nyawa amp harta orang sekali anak hantuu
0,teh kadang rasa nak bunuh diri orang takkan faham aku takduduk tempat aku mujur aku allah mudahkan urusan aku sentiasa sempit keadaannya
0,hotline pencegahan bunuh diri 119 ext 8
1,enggak masuk dan langsung infus soalnya takur lama sembuhnya mana pas jadwal praktek dengan kehadiran wajib 100 capek banget ada pengalaman luar biasa gue mendapatkan pas ngerjain tugas akhir enggak merasa berat sama sekali entah
1,koneksi fake saling muji cantik mengomongkan dibelakang terus diem2 dibelakang bikin group isinya drama doang begitu hahah yall fake tho coba baca ulang deh tweet lu pakai perspektif cowok paling memilih buat bundir enggak bunuh orang
0,memang ada hobi buat melawan bunuh diri
1,kalau sakit berobat pak kalau stres bunuh diri
1,langsung merasa sedih bersalah
0,enggak usah kaget wong borobudur dibilang bikinan nabi soleman kan apa hal baik agama mana yang diklaim coba teroris pelaku bom bunuh diri diklaim enggak
0,jepang mencatat rekor jumlah kasus bunuh diri kalangan murid sekolah tahun 2024 termasuk siswa sekolah dasar hingga sekolah menengah atas
1,lu capek enggak nasihatin orang satu yang sama berulang kali berkalikali
1,orang-orang enggak capek mikir apa nih kepala kalo di jalan lebih memilih bengong soalnya capekkk
0,kamu lelah yang enggak kamu menyerah
0,gue sih psikopet yang bunuh banyak musuh cuma sendirian
0,menyarankan hadiah teman lahiran dong gaes sepengalaman kalian lebih senang dikasih hadiah apa pas lahiran
1,kamu bikin aku merasa seakan2 aku jadi orang paling bersalah orang paling jahat sudah bikin kamu kecewa padahal aku se nekad buat memutuskan kamu itu kamu sudah bikin aku merasa lost interest bikin aku terus-terusan feeling lonely enggak dianggap
0,nak bunuh diri lattew kalau akal xkan buat macam
0,its okay kalau mau istirahat dulu kamu butuh recharge biar bangkit interview memang kadang bikin stres jangan biarkan bikin kamu minder kalau enggak coba kamu enggak dapat kesempatan jadi tetap semangat percaya sama diri kamu sendiri
0,orang meninggal keadaan duduk juga ada meninggal keadaan bunuh diri masuknya takdir yang mati pasti bagaimana cara mati yang enggak pasti kita cuman berdoa meninggal keadaan baik
1,mmh satu2nya orngtua aku punya sekarang mmh bilang kalo sekarang hidup cuman berdua kenapa mmh mati2an bikin aku gila mah aku capek aku enggak mau takdir hidup kayak begini aku enggak mau aku capek
1,kerasa banget stres hampa nya
1,semangat nder aku dulu kepikiran bunuh diri akwowkowkw
0,kapan kapan moga project rekan kerjanya menghargai karya mereka bawa sebenarnya drop film begini biar abidzar nya sadar kalo sadar menanggung rasa bersalah filmnya jadi gagal dan mandi pls banget mandi allahuakbar
0,ultah bukannya senang malah sedih kno tambah tua
1,frustasi banget mau bunuh diri rasanya
0,alias situasi mana orang enggak sadar merasa peran gender tradisional kayak ngutamain kebutuhan lakilaki dibanding diri sendiri kewajiban alami naluriah bahkan merasa bersalah kalau menyalahi peran tersebut
0,stop stigmatisasi pencegahan bunuh diri saatnya diperkuat
1,diilangin dulu enggak keresahannya mau tidur capek banget sungguh
0,dimamalan ekploitasi exploting people kepentingan sendiri lepastu melepaskan diri rasa bersalah semoga duit dieorang selalu kering hujung bulan
1,kursi besi katanya keramat menjadi saksi depresi kala membenamkan wajahnya jaket digulung asal hembuskan napas frustasi berharap semua cuma mimpi enggak mau pulang lirihnya tak punya pilihan kala tanggungan tak ditinggal
0,kalo enggak merasa hebat udahhlahmau apalagii hidup dibumi disuruh pulang allah enggak mau dipanggil enggak mau bunuh diri gabolehhh haram bikin susah orang ruh kamu enggak selesai masalahmu
0,kira kira melarikan diri bunuh lily setelah kematian ruerat terbongkar theheartkillersep10
1,lu kalo pengin gue bunuh diri sekarang mengomong kontol kalo enggak suka gue mending lu bub gua enggak usah nunjukin kalo lu kayak silit bajingan
0,mah benaran hilang stres
1,bodo aku nak bunuh diri
1,senang sudah move on tetap perasaan sedih perasaan bersalah selalu muncul
1,babih aku nak bunuh diri bodo penatanatomy pastu language development pastu linguistic pastu clinical haih bunuh je aku
0,kalo lelah istirahat penting jangan menyerah
1,decisions decisions mungkin bunuh diri ya
1,tolongin hamba allah mudah-mudahan hamba enggak mati bunuh diri gara-gara duit kurangg
0,sangat kecewa duit gue baca gangguan tanggal 22 balik bikin stres
0,nah nah pastikan juga minggu lalu penyair bunuh diri sana
1,perasaan mau bunuh diri terakhir kali gue merasai 2019 waktu hidup chaos banget anehnya hidup gue super datar sekarang perasaan muncul
0,engkau dijalan benar menuju allah berlarilah sulit bagimu berlari kecillah kamu lelah berjalanlah jikapun tak mampu merangkaklah jangan pernah berhenti menyerah berbalik arah
0,jujur aku sendiri bakalan kecewa berat kayak kalian effort buat pacar kalian rela hampir mati 2 kali eh pacar saja nginget mantan mau depresi theheartkillersep10
0,request dong kak buat joya kecewa sama sikapnya mara jujur deh sikapnya mara jahat banget anjir jadi kasihan sama joya asli dia joya asli mah twisted nder pikirannya kebalikannya joya sekarang joya asli kalo depresi kayaknya malah cebz
1,aku sempat mikir mau jajanin mamah dan padahal gajiku pas-pasan banget setiap aku merasa capek terus menangis selalu mikirnya kalo aku enggak ikhlas bantu ekonomi keluarga aku manusia kan mah punya capek kan mah
